success_rate,recovery_rate,amount,payment_method,bank,failure_code,hour,action,success
0.7058823529411765,0.8,8349.15,NETBANKING,HDFC,AUTHENTICATION_FAILED,11,RETRY_NOW,1
0.8666666666666667,1.0,8895.83,UPI,YESBANK,LIMIT_EXCEEDED,17,NO_ACTION,0
0.8928571428571429,0.16666666666666666,8294.88,WALLET,SBI,CARD_EXPIRED,10,SEND_REMINDER,0
0.7037037037037037,0.625,1541.46,UPI,KOTAK,LIMIT_EXCEEDED,22,SEND_REMINDER,0
0.25,1.0,7835.82,NETBANKING,YESBANK,BANK_TIMEOUT,7,RETRY_NOW,1
0.9354838709677419,0.5,8258.94,CARD,AXIS,INSUFFICIENT_FUNDS,9,RETRY_NOW,0
0.8133333333333334,0.6428571428571429,1570.6,WALLET,ICICI,NETWORK_ERROR,9,RETRY_LATER,1
0.75,0.0,3115.68,UPI,ICICI,INSUFFICIENT_FUNDS,6,RETRY_LATER,0
0.6438356164383562,0.5384615384615384,6852.52,UPI,ICICI,CARD_EXPIRED,9,RETRY_NOW,1
0.5555555555555556,0.75,8348.11,CARD,AXIS,NETWORK_ERROR,11,NO_ACTION,0
0.7777777777777778,0.16666666666666666,9197.58,UPI,HDFC,AUTHENTICATION_FAILED,2,NO_ACTION,0
0.8333333333333334,0.5,6222.49,UPI,SBI,BANK_TIMEOUT,8,RETRY_NOW,1
0.9032258064516129,0.3333333333333333,3030.55,WALLET,KOTAK,LIMIT_EXCEEDED,6,NO_ACTION,0
0.7931034482758621,0.5,577.99,CARD,ICICI,CARD_EXPIRED,2,SEND_REMINDER,0
0.6153846153846154,0.4,5490.86,CARD,KOTAK,BANK_TIMEOUT,23,SEND_REMINDER,1
0.6666666666666666,1.0,5378.53,CARD,SBI,CARD_EXPIRED,16,NO_ACTION,0
0.7735849056603774,0.25,5667.06,NETBANKING,AXIS,CARD_EXPIRED,20,RETRY_LATER,0
0.7941176470588235,0.42857142857142855,8540.18,WALLET,AXIS,CARD_EXPIRED,10,RETRY_LATER,0
0.8214285714285714,0.3,7176.39,WALLET,SBI,INSUFFICIENT_FUNDS,21,NO_ACTION,0
0.6046511627906976,0.47058823529411764,6400.06,CARD,KOTAK,NETWORK_ERROR,19,SEND_REMINDER,1
0.75,0.25,7380.85,UPI,AXIS,AUTHENTICATION_FAILED,14,NO_ACTION,0
0.6601941747572816,0.5142857142857142,4047.97,WALLET,AXIS,CARD_EXPIRED,0,NO_ACTION,0
0.6551724137931034,0.7,7349.4,UPI,ICICI,BANK_TIMEOUT,15,SEND_REMINDER,1
0.8297872340425532,0.625,9725.61,WALLET,YESBANK,INSUFFICIENT_FUNDS,23,NO_ACTION,0
0.9384615384615385,0.75,7753.19,CARD,KOTAK,CARD_EXPIRED,0,SEND_REMINDER,1
0.5714285714285714,0.6666666666666666,9926.32,CARD,SBI,AUTHENTICATION_FAILED,12,SEND_REMINDER,0
0.6410256410256411,0.35714285714285715,4435.81,UPI,ICICI,BANK_TIMEOUT,11,NO_ACTION,0
0.5,0.75,4785.21,CARD,HDFC,BANK_TIMEOUT,11,NO_ACTION,0
0.6615384615384615,0.5,5777.55,CARD,AXIS,LIMIT_EXCEEDED,2,RETRY_NOW,0
0.7272727272727273,0.3333333333333333,817.78,NETBANKING,AXIS,INSUFFICIENT_FUNDS,11,SEND_REMINDER,0
0.711864406779661,0.4117647058823529,5750.45,WALLET,KOTAK,CARD_EXPIRED,18,SEND_REMINDER,0
0.8095238095238095,0.25,1249.16,WALLET,ICICI,BANK_TIMEOUT,15,RETRY_LATER,1
0.8169014084507042,0.38461538461538464,615.09,CARD,ICICI,CARD_EXPIRED,11,NO_ACTION,0
0.7868852459016393,0.46153846153846156,3479.7,NETBANKING,SBI,NETWORK_ERROR,5,RETRY_NOW,1
0.6976744186046512,0.5384615384615384,4246.91,UPI,AXIS,AUTHENTICATION_FAILED,2,RETRY_NOW,0
0.711340206185567,0.5357142857142857,2131.34,CARD,HDFC,LIMIT_EXCEEDED,4,NO_ACTION,0
0.8103448275862069,0.5454545454545454,8142.84,NETBANKING,HDFC,NETWORK_ERROR,7,SEND_REMINDER,0
0.875,0.6666666666666666,5145.23,UPI,ICICI,CARD_EXPIRED,21,RETRY_LATER,0
0.8723404255319149,0.3333333333333333,6404.0,WALLET,SBI,CARD_EXPIRED,23,RETRY_NOW,0
0.8297872340425532,0.5,3994.71,UPI,SBI,AUTHENTICATION_FAILED,4,RETRY_LATER,0
0.8,0.3333333333333333,1388.81,NETBANKING,AXIS,AUTHENTICATION_FAILED,18,NO_ACTION,0
0.6481481481481481,0.47368421052631576,8993.36,NETBANKING,YESBANK,CARD_EXPIRED,14,SEND_REMINDER,1
0.8653846153846154,0.7142857142857143,267.9,CARD,HDFC,AUTHENTICATION_FAILED,10,NO_ACTION,0
0.8333333333333334,0.5,6560.24,CARD,SBI,INSUFFICIENT_FUNDS,8,NO_ACTION,0
0.717391304347826,0.6153846153846154,9131.14,WALLET,YESBANK,AUTHENTICATION_FAILED,0,RETRY_LATER,1
0.759493670886076,0.5789473684210527,1629.17,CARD,YESBANK,BANK_TIMEOUT,13,SEND_REMINDER,0
0.6615384615384615,0.5,5777.55,CARD,AXIS,LIMIT_EXCEEDED,2,RETRY_LATER,0
0.7941176470588235,0.35714285714285715,1351.3,WALLET,AXIS,BANK_TIMEOUT,5,NO_ACTION,0
0.8695652173913043,1.0,4427.3,CARD,AXIS,AUTHENTICATION_FAILED,10,NO_ACTION,0
0.7053571428571429,0.45454545454545453,6711.68,UPI,YESBANK,LIMIT_EXCEEDED,8,NO_ACTION,0
0.6363636363636364,0.55,9619.05,WALLET,HDFC,CARD_EXPIRED,3,RETRY_LATER,0
0.9134615384615384,0.5555555555555556,3146.25,NETBANKING,ICICI,BANK_TIMEOUT,0,SEND_REMINDER,1
0.8823529411764706,0.5,330.37,NETBANKING,KOTAK,CARD_EXPIRED,12,RETRY_LATER,1
0.7222222222222222,0.8,3497.79,NETBANKING,YESBANK,AUTHENTICATION_FAILED,7,NO_ACTION,0
0.7868852459016393,0.38461538461538464,3245.68,WALLET,KOTAK,AUTHENTICATION_FAILED,8,SEND_REMINDER,0
0.875,1.0,8657.61,UPI,KOTAK,LIMIT_EXCEEDED,16,RETRY_LATER,1
0.45,0.45454545454545453,8995.12,UPI,HDFC,INSUFFICIENT_FUNDS,1,NO_ACTION,0
0.6981132075471698,0.375,7144.46,NETBANKING,YESBANK,CARD_EXPIRED,15,RETRY_NOW,0
0.759493670886076,0.5789473684210527,1629.17,CARD,YESBANK,BANK_TIMEOUT,13,RETRY_NOW,0
0.775,0.6111111111111112,7531.37,WALLET,KOTAK,INSUFFICIENT_FUNDS,2,SEND_REMINDER,0
0.6818181818181818,0.42857142857142855,736.62,WALLET,HDFC,INSUFFICIENT_FUNDS,22,RETRY_NOW,1
0.6666666666666666,0.6666666666666666,3492.67,CARD,ICICI,CARD_EXPIRED,5,NO_ACTION,0
0.7777777777777778,0.5,8338.69,CARD,YESBANK,INSUFFICIENT_FUNDS,0,RETRY_LATER,1
0.76,0.8333333333333334,6740.4,NETBANKING,KOTAK,NETWORK_ERROR,2,NO_ACTION,0
0.6341463414634146,0.5111111111111111,9838.27,CARD,ICICI,CARD_EXPIRED,18,RETRY_NOW,0
0.75,0.0,8640.8,CARD,HDFC,LIMIT_EXCEEDED,0,RETRY_LATER,1
0.8275862068965517,0.4,212.71,UPI,AXIS,BANK_TIMEOUT,17,RETRY_NOW,0
0.75,0.0,4984.72,UPI,AXIS,BANK_TIMEOUT,5,RETRY_LATER,1
0.8,0.0,341.97,UPI,AXIS,CARD_EXPIRED,15,RETRY_NOW,0
0.7014925373134329,0.5,5800.09,CARD,KOTAK,CARD_EXPIRED,20,RETRY_NOW,0
0.6630434782608695,0.3548387096774194,5041.61,WALLET,SBI,NETWORK_ERROR,5,RETRY_NOW,1
0.6818181818181818,0.5714285714285714,2195.04,WALLET,ICICI,INSUFFICIENT_FUNDS,22,RETRY_NOW,1
0.5,0.5,4450.81,NETBANKING,KOTAK,INSUFFICIENT_FUNDS,10,SEND_REMINDER,1
0.65,0.2857142857142857,3386.15,UPI,AXIS,BANK_TIMEOUT,17,NO_ACTION,0
0.7128712871287128,0.5172413793103449,7076.94,NETBANKING,YESBANK,LIMIT_EXCEEDED,15,RETRY_LATER,1
0.5,0.75,7441.89,CARD,YESBANK,BANK_TIMEOUT,7,NO_ACTION,0
0.7692307692307693,0.8333333333333334,6937.44,UPI,HDFC,AUTHENTICATION_FAILED,12,RETRY_NOW,1
0.7894736842105263,0.5,4162.83,WALLET,ICICI,CARD_EXPIRED,18,NO_ACTION,0
0.8461538461538461,0.25,8906.64,UPI,YESBANK,AUTHENTICATION_FAILED,3,NO_ACTION,0
0.6666666666666666,0.0,3436.11,UPI,ICICI,BANK_TIMEOUT,9,RETRY_NOW,1
0.6153846153846154,0.6,4326.88,WALLET,YESBANK,INSUFFICIENT_FUNDS,5,SEND_REMINDER,1
0.82,0.5555555555555556,6465.46,CARD,KOTAK,INSUFFICIENT_FUNDS,3,SEND_REMINDER,0
0.8085106382978723,0.4444444444444444,1847.84,NETBANKING,KOTAK,NETWORK_ERROR,12,NO_ACTION,0
0.9375,0.6666666666666666,733.47,CARD,SBI,NETWORK_ERROR,4,RETRY_LATER,0
0.7333333333333333,0.375,2876.16,NETBANKING,KOTAK,LIMIT_EXCEEDED,0,NO_ACTION,0
0.7397260273972602,0.42105263157894735,4495.49,WALLET,SBI,INSUFFICIENT_FUNDS,9,RETRY_NOW,0
0.55,0.3333333333333333,5337.28,CARD,KOTAK,INSUFFICIENT_FUNDS,21,RETRY_NOW,0
0.7105263157894737,0.8181818181818182,3279.18,WALLET,AXIS,AUTHENTICATION_FAILED,23,SEND_REMINDER,1
0.84251968503937,0.5,3444.63,WALLET,SBI,BANK_TIMEOUT,23,RETRY_NOW,0
0.6,0.5,9351.03,CARD,HDFC,CARD_EXPIRED,21,RETRY_LATER,0
0.625,0.0,6476.38,NETBANKING,AXIS,CARD_EXPIRED,5,NO_ACTION,0
0.6216216216216216,0.5714285714285714,8245.89,CARD,SBI,AUTHENTICATION_FAILED,16,NO_ACTION,0
0.8,0.4375,7797.8,NETBANKING,HDFC,LIMIT_EXCEEDED,11,RETRY_LATER,1
0.8863636363636364,0.6,788.3,WALLET,YESBANK,AUTHENTICATION_FAILED,16,RETRY_NOW,0
0.972027972027972,0.5,7003.52,WALLET,KOTAK,AUTHENTICATION_FAILED,15,NO_ACTION,0
0.9130434782608695,1.0,9467.59,NETBANKING,HDFC,NETWORK_ERROR,14,RETRY_NOW,1
0.7804878048780488,0.5555555555555556,8323.64,UPI,SBI,NETWORK_ERROR,2,RETRY_LATER,1
0.7115384615384616,0.4666666666666667,211.16,WALLET,AXIS,BANK_TIMEOUT,12,RETRY_NOW,1
0.4,0.3333333333333333,1280.21,UPI,ICICI,INSUFFICIENT_FUNDS,17,SEND_REMINDER,0
0.6785714285714286,0.2777777777777778,5434.62,NETBANKING,ICICI,BANK_TIMEOUT,9,SEND_REMINDER,0
0.9,1.0,3480.75,CARD,HDFC,CARD_EXPIRED,5,RETRY_LATER,0
0.7692307692307693,0.3333333333333333,3766.36,WALLET,ICICI,BANK_TIMEOUT,2,RETRY_LATER,1
0.9298245614035088,0.5,4380.65,NETBANKING,YESBANK,LIMIT_EXCEEDED,23,SEND_REMINDER,0
0.6964285714285714,0.6470588235294118,955.77,NETBANKING,KOTAK,BANK_TIMEOUT,12,RETRY_NOW,0
0.8214285714285714,0.6,9897.98,WALLET,ICICI,AUTHENTICATION_FAILED,18,RETRY_LATER,0
0.7283950617283951,0.5,7746.4,CARD,AXIS,INSUFFICIENT_FUNDS,3,SEND_REMINDER,1
0.9333333333333333,0.0,5959.18,CARD,HDFC,INSUFFICIENT_FUNDS,23,RETRY_LATER,0
0.6346153846153846,0.631578947368421,3780.02,UPI,AXIS,AUTHENTICATION_FAILED,5,RETRY_LATER,0
0.7906976744186046,0.5555555555555556,5592.68,NETBANKING,YESBANK,NETWORK_ERROR,9,SEND_REMINDER,0
0.6833333333333333,0.5526315789473685,6662.0,WALLET,KOTAK,LIMIT_EXCEEDED,9,RETRY_NOW,0
0.8888888888888888,1.0,7341.22,NETBANKING,ICICI,CARD_EXPIRED,11,SEND_REMINDER,1
0.8488372093023255,0.38461538461538464,2553.57,CARD,HDFC,INSUFFICIENT_FUNDS,19,SEND_REMINDER,1
0.7368421052631579,0.4,525.31,NETBANKING,AXIS,LIMIT_EXCEEDED,3,RETRY_LATER,1
0.7755102040816326,0.36363636363636365,2565.33,CARD,AXIS,BANK_TIMEOUT,5,NO_ACTION,0
0.6666666666666666,0.4,584.9,UPI,SBI,CARD_EXPIRED,2,RETRY_LATER,0
0.746031746031746,0.375,4237.33,CARD,AXIS,BANK_TIMEOUT,6,RETRY_NOW,0
0.7894736842105263,0.5,5617.81,WALLET,HDFC,NETWORK_ERROR,11,RETRY_LATER,1
0.7142857142857143,0.8333333333333334,1308.87,CARD,YESBANK,BANK_TIMEOUT,22,SEND_REMINDER,0
0.8181818181818182,0.6,5898.18,WALLET,HDFC,LIMIT_EXCEEDED,19,RETRY_NOW,1
0.5263157894736842,0.5555555555555556,868.89,CARD,YESBANK,NETWORK_ERROR,0,SEND_REMINDER,0
0.7692307692307693,0.6666666666666666,2318.43,WALLET,AXIS,LIMIT_EXCEEDED,20,RETRY_LATER,0
0.7663551401869159,0.44,9746.55,CARD,KOTAK,LIMIT_EXCEEDED,9,RETRY_LATER,1
0.746031746031746,0.5625,6969.73,WALLET,ICICI,INSUFFICIENT_FUNDS,21,NO_ACTION,0
0.6296296296296297,0.6666666666666666,2348.96,CARD,SBI,AUTHENTICATION_FAILED,4,RETRY_NOW,1
0.7596153846153846,0.28,3063.46,CARD,SBI,LIMIT_EXCEEDED,23,RETRY_NOW,1
0.782608695652174,0.4,8822.82,NETBANKING,AXIS,AUTHENTICATION_FAILED,22,RETRY_NOW,0
0.6363636363636364,0.625,5793.68,UPI,KOTAK,INSUFFICIENT_FUNDS,21,RETRY_NOW,0
0.75,0.25,7380.85,UPI,AXIS,AUTHENTICATION_FAILED,14,SEND_REMINDER,1
0.7551020408163265,0.75,5017.39,UPI,AXIS,INSUFFICIENT_FUNDS,7,NO_ACTION,0
0.7076923076923077,0.7894736842105263,135.92,NETBANKING,SBI,INSUFFICIENT_FUNDS,0,RETRY_LATER,0
0.6885245901639344,0.42105263157894735,1293.82,NETBANKING,SBI,AUTHENTICATION_FAILED,1,NO_ACTION,0
0.5555555555555556,0.3333333333333333,6139.15,WALLET,YESBANK,LIMIT_EXCEEDED,18,RETRY_LATER,1
0.7525773195876289,0.375,8106.36,NETBANKING,KOTAK,AUTHENTICATION_FAILED,20,SEND_REMINDER,0
0.5555555555555556,0.4166666666666667,519.33,NETBANKING,ICICI,LIMIT_EXCEEDED,13,RETRY_NOW,0
0.6666666666666666,0.2,8921.35,WALLET,HDFC,NETWORK_ERROR,15,SEND_REMINDER,0
0.6666666666666666,0.4,3726.6,CARD,SBI,LIMIT_EXCEEDED,15,NO_ACTION,0
0.7361111111111112,0.631578947368421,3742.41,NETBANKING,KOTAK,NETWORK_ERROR,16,RETRY_NOW,0
0.4,0.3333333333333333,8833.25,NETBANKING,AXIS,BANK_TIMEOUT,4,RETRY_NOW,0
0.8,0.6666666666666666,7553.35,UPI,HDFC,CARD_EXPIRED,7,RETRY_LATER,0
0.6949152542372882,0.5,4317.86,CARD,HDFC,INSUFFICIENT_FUNDS,6,RETRY_NOW,0
0.8333333333333334,0.6,2835.81,UPI,AXIS,AUTHENTICATION_FAILED,22,SEND_REMINDER,0
0.6434782608695652,0.5365853658536586,956.16,CARD,AXIS,AUTHENTICATION_FAILED,0,RETRY_LATER,0
0.631578947368421,0.6428571428571429,8720.59,UPI,SBI,AUTHENTICATION_FAILED,11,NO_ACTION,0
0.6470588235294118,0.6666666666666666,5157.12,UPI,HDFC,BANK_TIMEOUT,7,RETRY_NOW,1
0.890625,0.7142857142857143,3852.44,NETBANKING,SBI,AUTHENTICATION_FAILED,11,RETRY_NOW,1
0.7358490566037735,0.39285714285714285,2155.19,NETBANKING,HDFC,LIMIT_EXCEEDED,9,NO_ACTION,0
0.74,0.46153846153846156,9993.71,CARD,ICICI,BANK_TIMEOUT,23,RETRY_NOW,0
0.7428571428571429,0.5555555555555556,1078.9,WALLET,KOTAK,AUTHENTICATION_FAILED,14,SEND_REMINDER,1
0.7,0.6666666666666666,6207.26,NETBANKING,ICICI,CARD_EXPIRED,15,SEND_REMINDER,0
0.7966101694915254,0.5,7088.25,NETBANKING,SBI,BANK_TIMEOUT,21,SEND_REMINDER,0
0.625,0.5833333333333334,6041.88,CARD,HDFC,AUTHENTICATION_FAILED,14,RETRY_LATER,0
0.7671232876712328,0.5294117647058824,7006.89,CARD,ICICI,INSUFFICIENT_FUNDS,23,RETRY_LATER,0
0.5666666666666667,0.5384615384615384,8263.68,CARD,ICICI,CARD_EXPIRED,14,RETRY_LATER,0
0.5,1.0,3181.58,UPI,YESBANK,NETWORK_ERROR,21,RETRY_NOW,0
0.0,1.0,9162.58,NETBANKING,ICICI,NETWORK_ERROR,3,SEND_REMINDER,1
0.6923076923076923,0.75,2594.21,CARD,ICICI,INSUFFICIENT_FUNDS,14,RETRY_NOW,0
0.7049180327868853,0.3333333333333333,8899.84,CARD,YESBANK,CARD_EXPIRED,4,SEND_REMINDER,1
0.8829787234042553,0.45454545454545453,519.71,WALLET,HDFC,NETWORK_ERROR,18,RETRY_LATER,0
0.8,0.0,4221.9,NETBANKING,AXIS,BANK_TIMEOUT,20,RETRY_NOW,0
0.7878787878787878,0.42857142857142855,3050.94,WALLET,HDFC,NETWORK_ERROR,7,RETRY_LATER,1
0.6,0.5,2489.87,UPI,HDFC,BANK_TIMEOUT,20,RETRY_NOW,1
0.7105263157894737,0.36363636363636365,4860.76,NETBANKING,YESBANK,NETWORK_ERROR,7,RETRY_NOW,1
0.7413793103448276,0.5333333333333333,4664.0,CARD,AXIS,BANK_TIMEOUT,2,NO_ACTION,0
0.5384615384615384,0.5,4815.65,NETBANKING,KOTAK,NETWORK_ERROR,10,NO_ACTION,0
0.6557377049180327,0.38095238095238093,5125.78,WALLET,AXIS,BANK_TIMEOUT,5,SEND_REMINDER,1
0.6615384615384615,0.45454545454545453,7165.05,WALLET,KOTAK,AUTHENTICATION_FAILED,5,SEND_REMINDER,0
0.9482758620689655,0.3333333333333333,8777.81,NETBANKING,ICICI,BANK_TIMEOUT,12,NO_ACTION,0
0.5714285714285714,1.0,9481.49,NETBANKING,YESBANK,INSUFFICIENT_FUNDS,3,NO_ACTION,0
0.7647058823529411,0.5,3493.35,NETBANKING,SBI,INSUFFICIENT_FUNDS,12,RETRY_LATER,0
0.9310344827586207,0.5,6722.27,UPI,AXIS,CARD_EXPIRED,13,SEND_REMINDER,1
0.7857142857142857,0.6666666666666666,590.48,WALLET,SBI,NETWORK_ERROR,13,RETRY_NOW,0
0.75,0.0,4984.72,UPI,AXIS,BANK_TIMEOUT,5,NO_ACTION,0
0.8181818181818182,0.25,698.0,WALLET,SBI,AUTHENTICATION_FAILED,10,SEND_REMINDER,0
0.6,0.625,2241.52,NETBANKING,HDFC,NETWORK_ERROR,3,RETRY_LATER,0
0.7428571428571429,0.3888888888888889,3657.55,UPI,ICICI,AUTHENTICATION_FAILED,14,SEND_REMINDER,0
0.8269230769230769,0.5555555555555556,395.04,UPI,AXIS,BANK_TIMEOUT,17,NO_ACTION,0
0.7692307692307693,0.16666666666666666,7244.37,CARD,KOTAK,CARD_EXPIRED,6,RETRY_NOW,0
0.8,0.3333333333333333,4138.11,UPI,YESBANK,NETWORK_ERROR,10,RETRY_LATER,0
0.6885245901639344,0.42105263157894735,1293.82,NETBANKING,SBI,AUTHENTICATION_FAILED,1,RETRY_LATER,1
0.6,0.0,1598.37,UPI,HDFC,BANK_TIMEOUT,4,NO_ACTION,0
0.7361111111111112,0.631578947368421,3742.41,NETBANKING,KOTAK,NETWORK_ERROR,16,NO_ACTION,0
0.7777777777777778,0.625,2654.68,NETBANKING,HDFC,BANK_TIMEOUT,11,SEND_REMINDER,1
0.6363636363636364,0.5,8031.76,CARD,KOTAK,NETWORK_ERROR,12,SEND_REMINDER,0
0.68,0.4375,2238.69,CARD,HDFC,LIMIT_EXCEEDED,2,NO_ACTION,0
0.7777777777777778,0.0,4878.71,NETBANKING,KOTAK,INSUFFICIENT_FUNDS,6,RETRY_LATER,0
0.9404761904761905,0.6,5333.3,WALLET,HDFC,LIMIT_EXCEEDED,21,NO_ACTION,0
0.7586206896551724,0.42857142857142855,9023.85,CARD,ICICI,AUTHENTICATION_FAILED,15,SEND_REMINDER,1
0.6153846153846154,0.4,544.44,NETBANKING,HDFC,NETWORK_ERROR,20,SEND_REMINDER,1
0.8,0.0,8253.23,UPI,KOTAK,NETWORK_ERROR,23,NO_ACTION,0
0.696969696969697,0.6,6176.02,WALLET,AXIS,CARD_EXPIRED,7,NO_ACTION,0
0.8,0.3333333333333333,7936.45,NETBANKING,KOTAK,LIMIT_EXCEEDED,10,SEND_REMINDER,0
0.6451612903225806,0.45454545454545453,1260.23,UPI,KOTAK,INSUFFICIENT_FUNDS,18,SEND_REMINDER,0
0.7333333333333333,0.625,2980.66,NETBANKING,YESBANK,INSUFFICIENT_FUNDS,19,NO_ACTION,0
0.6818181818181818,0.42857142857142855,1052.35,CARD,KOTAK,LIMIT_EXCEEDED,20,SEND_REMINDER,0
0.6470588235294118,0.5833333333333334,1087.16,CARD,YESBANK,BANK_TIMEOUT,20,RETRY_LATER,0
0.8,0.375,4916.36,CARD,AXIS,CARD_EXPIRED,23,NO_ACTION,0
0.8947368421052632,0.125,8721.36,WALLET,AXIS,CARD_EXPIRED,11,SEND_REMINDER,1
0.7254901960784313,0.42857142857142855,4196.11,UPI,YESBANK,NETWORK_ERROR,12,RETRY_LATER,1
0.8085106382978723,0.5,4078.61,UPI,HDFC,CARD_EXPIRED,3,NO_ACTION,0
0.8227848101265823,0.2857142857142857,9924.37,NETBANKING,YESBANK,BANK_TIMEOUT,15,SEND_REMINDER,0
0.6136363636363636,0.35294117647058826,5929.73,WALLET,AXIS,CARD_EXPIRED,8,RETRY_LATER,0
0.9113924050632911,0.5714285714285714,890.63,UPI,ICICI,CARD_EXPIRED,11,NO_ACTION,0
0.6153846153846154,0.6,8607.65,CARD,KOTAK,INSUFFICIENT_FUNDS,20,SEND_REMINDER,1
0.9069767441860465,1.0,8560.94,UPI,ICICI,CARD_EXPIRED,16,NO_ACTION,0
0.5,0.0,7648.36,WALLET,KOTAK,AUTHENTICATION_FAILED,12,SEND_REMINDER,0
0.7761194029850746,0.5333333333333333,6575.53,UPI,HDFC,NETWORK_ERROR,22,NO_ACTION,0
0.9166666666666666,0.0,9952.0,NETBANKING,KOTAK,INSUFFICIENT_FUNDS,21,RETRY_NOW,0
0.7755102040816326,0.3181818181818182,2435.36,WALLET,HDFC,LIMIT_EXCEEDED,12,RETRY_LATER,0
0.7,0.3333333333333333,7126.33,CARD,KOTAK,LIMIT_EXCEEDED,15,RETRY_NOW,0
0.6236559139784946,0.6,5835.38,CARD,KOTAK,NETWORK_ERROR,14,RETRY_LATER,1
0.7592592592592593,0.46153846153846156,9484.18,NETBANKING,AXIS,NETWORK_ERROR,11,RETRY_LATER,1
0.47058823529411764,0.3333333333333333,2056.79,WALLET,AXIS,BANK_TIMEOUT,19,RETRY_NOW,0
0.7777777777777778,1.0,1687.06,CARD,KOTAK,BANK_TIMEOUT,20,SEND_REMINDER,1
0.8421052631578947,0.5333333333333333,4163.5,CARD,HDFC,BANK_TIMEOUT,12,RETRY_LATER,0
0.8852459016393442,0.42857142857142855,6026.74,CARD,AXIS,CARD_EXPIRED,2,RETRY_NOW,0
0.7628865979381443,0.6521739130434783,1484.67,UPI,KOTAK,LIMIT_EXCEEDED,20,RETRY_NOW,0
0.6991869918699187,0.7027027027027027,9600.94,UPI,SBI,CARD_EXPIRED,13,RETRY_LATER,0
0.6136363636363636,0.35294117647058826,5929.73,WALLET,AXIS,CARD_EXPIRED,8,NO_ACTION,0
0.7391304347826086,0.4444444444444444,1024.72,WALLET,KOTAK,NETWORK_ERROR,17,SEND_REMINDER,0
0.6,0.6,6060.99,UPI,ICICI,BANK_TIMEOUT,17,RETRY_LATER,0
0.7674418604651163,0.7,5589.02,UPI,HDFC,LIMIT_EXCEEDED,11,SEND_REMINDER,1
0.8947368421052632,0.5,3473.35,CARD,HDFC,AUTHENTICATION_FAILED,16,SEND_REMINDER,1
0.6198347107438017,0.43478260869565216,7321.54,NETBANKING,ICICI,INSUFFICIENT_FUNDS,18,SEND_REMINDER,1
0.8,0.0,6970.4,WALLET,SBI,AUTHENTICATION_FAILED,10,RETRY_LATER,0
0.75,0.4666666666666667,4420.41,CARD,YESBANK,INSUFFICIENT_FUNDS,22,SEND_REMINDER,1
0.0,1.0,7482.6,WALLET,YESBANK,INSUFFICIENT_FUNDS,22,RETRY_LATER,1
0.875,0.0,4482.94,NETBANKING,KOTAK,AUTHENTICATION_FAILED,1,NO_ACTION,0
0.5,0.0,8214.99,WALLET,KOTAK,LIMIT_EXCEEDED,16,SEND_REMINDER,0
0.7115384615384616,0.6,1959.57,WALLET,AXIS,CARD_EXPIRED,9,RETRY_NOW,0
0.9473684210526315,1.0,1776.93,CARD,SBI,CARD_EXPIRED,3,RETRY_LATER,1
0.7966101694915254,0.5,7088.25,NETBANKING,SBI,BANK_TIMEOUT,21,NO_ACTION,0
0.9347826086956522,0.6666666666666666,7489.31,CARD,SBI,NETWORK_ERROR,1,NO_ACTION,0
0.75,0.6818181818181818,1101.96,CARD,KOTAK,NETWORK_ERROR,13,RETRY_LATER,1
0.9047619047619048,0.5,7393.93,UPI,ICICI,BANK_TIMEOUT,23,NO_ACTION,0
0.8333333333333334,0.5,6222.49,UPI,SBI,BANK_TIMEOUT,8,NO_ACTION,0
0.6363636363636364,0.55,9619.05,WALLET,HDFC,CARD_EXPIRED,3,SEND_REMINDER,1
0.7,0.4666666666666667,7921.57,NETBANKING,YESBANK,BANK_TIMEOUT,22,RETRY_NOW,1
0.696969696969697,0.3,3858.84,CARD,ICICI,CARD_EXPIRED,14,SEND_REMINDER,1
0.7142857142857143,0.65,2693.11,WALLET,AXIS,BANK_TIMEOUT,20,SEND_REMINDER,1
0.8214285714285714,0.2,5806.37,CARD,HDFC,AUTHENTICATION_FAILED,3,RETRY_NOW,0
0.7777777777777778,0.5,2875.83,UPI,KOTAK,LIMIT_EXCEEDED,3,RETRY_LATER,0
0.5714285714285714,0.6666666666666666,2568.11,WALLET,SBI,AUTHENTICATION_FAILED,22,SEND_REMINDER,1
0.6515151515151515,0.6086956521739131,9298.28,NETBANKING,SBI,INSUFFICIENT_FUNDS,5,RETRY_NOW,0
0.6666666666666666,0.3333333333333333,7967.78,WALLET,KOTAK,INSUFFICIENT_FUNDS,4,NO_ACTION,0
0.7948717948717948,0.25,5606.45,WALLET,SBI,BANK_TIMEOUT,13,NO_ACTION,0
0.75,0.48148148148148145,1225.67,CARD,KOTAK,LIMIT_EXCEEDED,18,NO_ACTION,0
0.5517241379310345,0.5384615384615384,1006.42,WALLET,HDFC,AUTHENTICATION_FAILED,21,SEND_REMINDER,1
0.746031746031746,0.4375,8957.59,CARD,HDFC,AUTHENTICATION_FAILED,18,RETRY_NOW,0
0.8194444444444444,0.5384615384615384,2857.83,CARD,HDFC,AUTHENTICATION_FAILED,14,RETRY_LATER,1
0.9369369369369369,0.8571428571428571,2394.22,WALLET,SBI,INSUFFICIENT_FUNDS,3,RETRY_NOW,1
0.7777777777777778,0.4583333333333333,563.51,UPI,AXIS,BANK_TIMEOUT,0,NO_ACTION,0
